ts,b,bz,n,v,f10,dst
2001-07-06 06:00:00+00:00,5.5,-0.5,3.3,416.0,120.3,6
2001-07-06 07:00:00+00:00,5.7,0.6,3.3,408.0,120.3,4
2001-07-06 08:00:00+00:00,6.1,0.8,2.9,398.0,120.3,4
2001-07-06 09:00:00+00:00,7.1,-0.9,3.8,411.0,120.3,10
2001-07-06 10:00:00+00:00,7.0,-0.2,4.4,421.0,120.3,5
2001-07-06 11:00:00+00:00,6.6,-0.2,4.7,429.0,120.3,5
2001-07-06 12:00:00+00:00,6.2,0.1,4.4,425.0,120.3,6
2001-07-06 13:00:00+00:00,6.5,-1.2,4.4,430.0,120.3,7
2001-07-06 14:00:00+00:00,5.7,1.1,5.3,450.0,120.3,5
2001-07-06 15:00:00+00:00,5.6,0.1,4.6,446.0,120.3,4
2001-07-06 16:00:00+00:00,6.0,-1.0,4.3,449.0,120.3,3
2001-07-06 17:00:00+00:00,5.7,-3.6,3.2,465.0,120.3,5
2001-07-06 18:00:00+00:00,5.9,-5.0,3.2,466.0,120.3,3
2001-07-06 19:00:00+00:00,5.7,-1.4,3.1,454.0,120.3,-6
2001-07-06 20:00:00+00:00,5.7,1.6,2.8,432.0,120.3,-7
2001-07-06 21:00:00+00:00,5.5,2.4,2.8,433.0,120.3,-6
2001-07-06 22:00:00+00:00,4.5,4.1,3.8,476.0,120.3,0
2001-07-06 23:00:00+00:00,4.4,4.4,3.8,470.0,120.3,1
2001-07-07 00:00:00+00:00,3.9,3.6,4.3,466.0,121.8,2
2001-07-07 01:00:00+00:00,4.7,2.0,4.0,459.0,121.8,1
2001-07-07 02:00:00+00:00,2.8,1.5,3.8,461.0,121.8,2
2001-07-07 03:00:00+00:00,3.7,3.5,3.5,452.0,121.8,3
2001-07-07 04:00:00+00:00,3.1,1.0,3.6,444.0,121.8,6
2001-07-07 05:00:00+00:00,2.7,1.2,4.3,445.0,121.8,7
2001-07-07 06:00:00+00:00,3.9,0.7,3.7,437.0,121.8,6
2001-07-07 07:00:00+00:00,4.2,-0.1,3.8,437.0,121.8,5
2001-07-07 08:00:00+00:00,4.6,-1.1,3.4,431.0,121.8,5
2001-07-07 09:00:00+00:00,4.5,-0.2,3.5,431.0,121.8,6
2001-07-07 10:00:00+00:00,4.1,-0.1,3.6,428.0,121.8,8
2001-07-07 11:00:00+00:00,3.7,1.2,3.8,429.0,121.8,10
2001-07-07 12:00:00+00:00,3.8,0.0,3.9,437.0,121.8,11
2001-07-07 13:00:00+00:00,4.0,-1.8,3.8,435.0,121.8,10
2001-07-07 14:00:00+00:00,4.4,-0.9,3.3,435.0,121.8,7
2001-07-07 15:00:00+00:00,4.4,0.2,3.8,436.0,121.8,5
2001-07-07 16:00:00+00:00,4.3,1.0,3.9,430.0,121.8,3
2001-07-07 17:00:00+00:00,3.8,-0.4,4.0,433.0,121.8,3
2001-07-07 18:00:00+00:00,3.7,-0.8,4.0,430.0,121.8,5
2001-07-07 19:00:00+00:00,3.3,0.7,4.4,427.0,121.8,4
2001-07-07 20:00:00+00:00,3.1,2.6,4.4,431.0,121.8,2
2001-07-07 21:00:00+00:00,2.7,1.2,4.3,433.0,121.8,6
2001-07-07 22:00:00+00:00,2.8,2.3,4.7,435.0,121.8,6
2001-07-07 23:00:00+00:00,3.4,0.4,4.8,427.0,121.8,7
2001-07-08 00:00:00+00:00,3.9,-2.3,4.5,424.0,130.5,8
2001-07-08 01:00:00+00:00,3.7,-0.6,4.6,423.0,130.5,8
2001-07-08 02:00:00+00:00,4.1,-2.6,4.4,423.0,130.5,14
2001-07-08 03:00:00+00:00,3.1,-0.4,5.2,427.0,130.5,14
2001-07-08 04:00:00+00:00,1.6,0.1,6.0,441.0,130.5,17
2001-07-08 05:00:00+00:00,5.0,-1.9,6.2,435.0,130.5,18
2001-07-08 06:00:00+00:00,4.4,-1.9,7.1,435.0,130.5,11
2001-07-08 07:00:00+00:00,2.4,1.2,7.5,441.0,130.5,8
2001-07-08 08:00:00+00:00,1.5,0.2,7.9,445.0,130.5,12
2001-07-08 09:00:00+00:00,3.5,3.4,8.3,442.0,130.5,14
2001-07-08 10:00:00+00:00,3.2,-0.6,7.8,431.0,130.5,17
2001-07-08 11:00:00+00:00,4.3,-0.5,7.2,423.0,130.5,16
2001-07-08 12:00:00+00:00,3.4,3.4,7.9,441.0,130.5,19
2001-07-08 13:00:00+00:00,4.9,4.2,8.3,449.0,130.5,24
2001-07-08 14:00:00+00:00,6.3,4.4,7.6,465.0,130.5,27
2001-07-08 15:00:00+00:00,5.0,2.2,7.7,445.0,130.5,26
2001-07-08 16:00:00+00:00,7.0,-1.9,6.2,440.0,130.5,20
2001-07-08 17:00:00+00:00,7.6,1.2,6.6,452.0,130.5,19
2001-07-08 18:00:00+00:00,7.8,0.6,8.0,457.0,130.5,19
2001-07-08 19:00:00+00:00,8.9,-4.4,8.2,446.0,130.5,15
2001-07-08 20:00:00+00:00,6.5,-5.1,12.0,451.0,130.5,8
2001-07-08 21:00:00+00:00,7.6,-5.5,7.2,443.0,130.5,-4
2001-07-08 22:00:00+00:00,7.6,-5.9,6.3,444.0,130.5,-11
2001-07-08 23:00:00+00:00,8.0,-6.2,5.1,440.0,130.5,-16
2001-07-09 00:00:00+00:00,7.8,-6.0,4.5,438.0,134.4,-25
2001-07-09 01:00:00+00:00,8.1,-6.4,4.2,438.0,134.4,-32
2001-07-09 02:00:00+00:00,7.6,-5.3,4.2,440.0,134.4,-26
2001-07-09 03:00:00+00:00,5.9,-2.3,5.1,463.0,134.4,-21
2001-07-09 04:00:00+00:00,7.1,-1.5,5.3,461.0,134.4,-17
2001-07-09 05:00:00+00:00,6.3,-0.1,7.9,456.0,134.4,-16
2001-07-09 06:00:00+00:00,5.2,2.7,7.6,447.0,134.4,-12
2001-07-09 07:00:00+00:00,4.1,1.3,8.3,450.0,134.4,-12
2001-07-09 08:00:00+00:00,4.1,1.7,7.1,450.0,134.4,-9
2001-07-09 09:00:00+00:00,4.1,2.4,6.4,450.0,134.4,-5
2001-07-09 10:00:00+00:00,3.9,3.0,7.0,440.0,134.4,-1
2001-07-09 11:00:00+00:00,3.5,2.9,7.3,434.0,134.4,1
2001-07-09 12:00:00+00:00,2.1,1.9,7.7,424.0,134.4,2
2001-07-09 13:00:00+00:00,2.3,2.0,7.4,419.0,134.4,-1
2001-07-09 14:00:00+00:00,2.1,0.8,7.1,417.0,134.4,-3
2001-07-09 15:00:00+00:00,2.0,0.7,6.5,415.0,134.4,-4
2001-07-09 16:00:00+00:00,2.4,-1.7,5.8,408.0,134.4,-5
2001-07-09 17:00:00+00:00,1.6,0.1,5.7,408.0,134.4,0
2001-07-09 18:00:00+00:00,2.3,0.0,5.3,408.0,134.4,0
2001-07-09 19:00:00+00:00,1.9,-0.2,5.5,399.0,134.4,-1
2001-07-09 20:00:00+00:00,1.9,-0.6,5.5,396.0,134.4,0
2001-07-09 21:00:00+00:00,2.0,-1.1,4.9,396.0,134.4,-3
2001-07-09 22:00:00+00:00,1.9,-0.9,4.0,394.0,134.4,-5
2001-07-09 23:00:00+00:00,2.2,-0.7,2.9,394.0,134.4,-4
2001-07-10 00:00:00+00:00,2.1,-0.7,2.7,395.0,134.3,-2
2001-07-10 01:00:00+00:00,2.0,-1.1,2.7,392.0,134.3,-2
2001-07-10 02:00:00+00:00,2.0,-1.5,2.8,391.0,134.3,1
2001-07-10 03:00:00+00:00,2.0,-1.1,3.0,398.0,134.3,1
2001-07-10 04:00:00+00:00,2.8,-2.4,2.7,402.0,134.3,-3
2001-07-10 05:00:00+00:00,3.2,-2.4,2.9,403.0,134.3,-4
2001-07-10 06:00:00+00:00,3.8,-3.4,2.6,401.0,134.3,-7
2001-07-10 07:00:00+00:00,4.3,-3.3,2.6,399.0,134.3,-11
2001-07-10 08:00:00+00:00,4.3,-3.7,2.7,400.0,134.3,-14
2001-07-10 09:00:00+00:00,3.3,-2.9,4.8,396.0,134.3,-9
2001-07-10 10:00:00+00:00,2.7,-2.5,5.2,393.0,134.3,-8
2001-07-10 11:00:00+00:00,4.9,-4.0,3.8,390.0,134.3,-6
2001-07-10 12:00:00+00:00,4.4,-3.9,5.7,387.0,134.3,-6
2001-07-10 13:00:00+00:00,4.8,-4.4,6.2,387.0,134.3,-9
2001-07-10 14:00:00+00:00,5.1,-5.0,7.3,384.0,134.3,-13
2001-07-10 15:00:00+00:00,4.9,-4.7,6.9,383.0,134.3,-19
2001-07-10 16:00:00+00:00,4.9,-4.8,5.4,385.0,134.3,-21
2001-07-10 17:00:00+00:00,5.1,-4.8,5.3,382.0,134.3,-21
2001-07-10 18:00:00+00:00,6.1,-6.0,4.1,383.0,134.3,-19
2001-07-10 19:00:00+00:00,6.4,-6.3,4.1,380.0,134.3,-18
2001-07-10 20:00:00+00:00,6.5,-6.4,4.1,378.0,134.3,-21
2001-07-10 21:00:00+00:00,6.7,-6.5,4.1,376.0,134.3,-26
2001-07-10 22:00:00+00:00,6.8,-6.8,4.0,378.0,134.3,-31
2001-07-10 23:00:00+00:00,6.8,-6.3,3.9,366.0,134.3,-37
2001-07-11 00:00:00+00:00,7.2,-6.2,4.0,361.0,136.3,-38
2001-07-11 01:00:00+00:00,7.1,-5.9,4.3,365.0,136.3,-37
2001-07-11 02:00:00+00:00,7.9,-6.8,3.1,366.0,136.3,-33
2001-07-11 03:00:00+00:00,7.5,-5.4,4.5,358.0,136.3,-31
2001-07-11 04:00:00+00:00,7.5,-3.4,6.9,353.0,136.3,-30
2001-07-11 05:00:00+00:00,7.2,-2.2,5.2,348.0,136.3,-30
2001-07-11 06:00:00+00:00,7.9,-1.4,4.5,345.0,136.3,-27
2001-07-11 07:00:00+00:00,7.4,2.4,4.2,345.0,136.3,-26
2001-07-11 08:00:00+00:00,6.9,3.4,4.2,342.0,136.3,-25
2001-07-11 09:00:00+00:00,7.5,1.9,4.6,339.0,136.3,-21
2001-07-11 10:00:00+00:00,7.0,3.8,4.5,331.0,136.3,-16
2001-07-11 11:00:00+00:00,6.8,0.6,4.4,330.0,136.3,-16
2001-07-11 12:00:00+00:00,6.7,1.4,4.9,332.0,136.3,-16
2001-07-11 13:00:00+00:00,6.7,1.8,4.3,337.0,136.3,-17
2001-07-11 14:00:00+00:00,7.2,0.6,4.9,341.0,136.3,-15
2001-07-11 15:00:00+00:00,7.4,0.8,4.7,331.0,136.3,-14
2001-07-11 16:00:00+00:00,7.4,1.4,4.5,342.0,136.3,-9
2001-07-11 17:00:00+00:00,7.9,0.4,4.0,334.0,136.3,-5
2001-07-11 18:00:00+00:00,6.8,2.5,4.3,346.0,136.3,-3
2001-07-11 19:00:00+00:00,7.9,4.4,5.2,333.0,136.3,-3
2001-07-11 20:00:00+00:00,8.1,6.2,5.6,335.0,136.3,-2
2001-07-11 21:00:00+00:00,8.6,6.8,5.4,335.0,136.3,1
2001-07-11 22:00:00+00:00,8.6,7.0,5.3,340.0,136.3,5
2001-07-11 23:00:00+00:00,8.7,6.4,6.4,335.0,136.3,7
2001-07-12 00:00:00+00:00,8.3,6.6,7.4,345.0,138.3,6
2001-07-12 01:00:00+00:00,8.5,3.6,8.4,346.0,138.3,6
2001-07-12 02:00:00+00:00,8.7,-0.4,9.7,356.0,138.3,9
2001-07-12 03:00:00+00:00,7.8,5.0,7.7,353.0,138.3,3
2001-07-12 04:00:00+00:00,9.6,5.1,5.2,354.0,138.3,2
2001-07-12 05:00:00+00:00,9.5,1.9,4.4,355.0,138.3,3
2001-07-12 06:00:00+00:00,8.8,-0.7,5.5,362.0,138.3,3
2001-07-12 07:00:00+00:00,7.9,0.2,5.8,367.0,138.3,2
2001-07-12 08:00:00+00:00,8.8,-2.3,5.5,367.0,138.3,2
2001-07-12 09:00:00+00:00,8.4,-2.1,5.7,364.0,138.3,1
2001-07-12 10:00:00+00:00,8.1,-1.5,6.8,373.0,138.3,5
2001-07-12 11:00:00+00:00,7.4,-1.7,6.9,372.0,138.3,4
2001-07-12 12:00:00+00:00,7.2,-2.2,7.1,360.0,138.3,2
2001-07-12 13:00:00+00:00,6.3,-2.0,7.5,365.0,138.3,3
2001-07-12 14:00:00+00:00,5.7,-0.2,7.7,361.0,138.3,4
2001-07-12 15:00:00+00:00,6.6,-0.8,7.8,362.0,138.3,4
2001-07-12 16:00:00+00:00,6.2,-2.5,9.3,367.0,138.3,7
2001-07-12 17:00:00+00:00,7.2,-1.8,9.0,374.0,138.3,7
2001-07-12 18:00:00+00:00,7.1,1.6,7.3,367.0,138.3,8
2001-07-12 19:00:00+00:00,6.6,0.5,8.5,364.0,138.3,10
2001-07-12 20:00:00+00:00,4.9,-0.1,9.5,368.0,138.3,13
2001-07-12 21:00:00+00:00,4.2,2.3,7.4,370.0,138.3,12
2001-07-12 22:00:00+00:00,4.2,-3.5,7.3,382.0,138.3,12
2001-07-12 23:00:00+00:00,4.7,0.0,6.0,380.0,138.3,4
2001-07-13 00:00:00+00:00,3.9,2.2,5.4,382.0,137.7,1
2001-07-13 01:00:00+00:00,4.7,3.6,5.3,382.0,137.7,0
2001-07-13 02:00:00+00:00,5.9,0.1,5.1,373.0,137.7,1
2001-07-13 03:00:00+00:00,5.9,1.4,6.7,375.0,137.7,3
2001-07-13 04:00:00+00:00,6.6,5.4,5.8,367.0,137.7,1
2001-07-13 05:00:00+00:00,6.7,5.9,4.8,365.0,137.7,4
2001-07-13 06:00:00+00:00,6.5,4.9,4.6,358.0,137.7,6
2001-07-13 07:00:00+00:00,5.1,1.5,5.2,369.0,137.7,8
2001-07-13 08:00:00+00:00,5.1,-1.6,6.0,366.0,137.7,10
2001-07-13 09:00:00+00:00,4.2,1.3,5.2,363.0,137.7,9
2001-07-13 10:00:00+00:00,4.0,0.2,5.1,360.0,137.7,7
2001-07-13 11:00:00+00:00,5.2,3.4,3.8,360.0,137.7,4
2001-07-13 12:00:00+00:00,5.6,1.7,4.2,363.0,137.7,3
2001-07-13 13:00:00+00:00,6.1,2.8,3.4,362.0,137.7,4
2001-07-13 14:00:00+00:00,5.9,1.9,4.0,360.0,137.7,4
2001-07-13 15:00:00+00:00,5.7,2.7,3.8,360.0,137.7,5
2001-07-13 16:00:00+00:00,5.5,2.5,4.2,360.0,137.7,5
2001-07-13 17:00:00+00:00,5.5,1.5,4.7,362.0,137.7,7
2001-07-13 18:00:00+00:00,3.1,-2.4,6.2,369.0,137.7,9
2001-07-13 19:00:00+00:00,4.6,-4.4,7.1,382.0,137.7,8
2001-07-13 20:00:00+00:00,4.8,-4.4,5.8,382.0,137.7,2
2001-07-13 21:00:00+00:00,7.5,-3.6,4.2,397.0,137.7,-2
2001-07-13 22:00:00+00:00,8.5,-4.0,6.4,408.0,137.7,-2
2001-07-13 23:00:00+00:00,10.0,-2.2,8.3,411.0,137.7,-4
2001-07-14 00:00:00+00:00,10.4,-2.8,12.9,414.0,145.4,0
2001-07-14 01:00:00+00:00,10.5,-1.6,19.0,420.0,145.4,8
2001-07-14 02:00:00+00:00,6.9,-0.6,15.5,429.0,145.4,-3
2001-07-14 03:00:00+00:00,7.4,-4.0,10.7,438.0,145.4,-6
2001-07-14 04:00:00+00:00,4.3,1.4,10.0,440.0,145.4,-14
2001-07-14 05:00:00+00:00,7.1,2.1,8.0,441.0,145.4,-17
2001-07-14 06:00:00+00:00,6.6,4.6,6.4,435.0,145.4,-14
2001-07-14 07:00:00+00:00,4.3,0.4,7.6,398.0,145.4,-9
2001-07-14 08:00:00+00:00,5.8,1.7,7.4,402.0,145.4,-5
2001-07-14 09:00:00+00:00,5.7,0.0,9.3,397.0,145.4,-2
2001-07-14 10:00:00+00:00,5.6,-0.2,9.4,397.0,145.4,-1
2001-07-14 11:00:00+00:00,5.2,0.2,8.8,395.0,145.4,-4
2001-07-14 12:00:00+00:00,7.2,-4.4,6.4,397.0,145.4,-5
2001-07-14 13:00:00+00:00,5.2,-1.2,6.6,411.0,145.4,-9
2001-07-14 14:00:00+00:00,6.1,-0.4,5.6,415.0,145.4,-11
2001-07-14 15:00:00+00:00,5.3,-1.2,4.4,428.0,145.4,-14
2001-07-14 16:00:00+00:00,4.8,-1.4,3.4,468.0,145.4,-18
2001-07-14 17:00:00+00:00,3.4,0.9,2.9,467.0,145.4,-14
2001-07-14 18:00:00+00:00,5.2,1.3,2.9,464.0,145.4,-7
2001-07-14 19:00:00+00:00,4.8,2.7,3.3,454.0,145.4,-4
2001-07-14 20:00:00+00:00,4.4,3.9,2.8,440.0,145.4,-1
2001-07-14 21:00:00+00:00,5.1,1.9,3.3,425.0,145.4,-2
2001-07-14 22:00:00+00:00,4.5,0.8,3.7,414.0,145.4,0
2001-07-14 23:00:00+00:00,4.5,1.7,4.0,408.0,145.4,2
2001-07-15 00:00:00+00:00,4.0,1.3,4.8,398.0,146.8,2
2001-07-15 01:00:00+00:00,5.4,2.4,4.7,389.0,146.8,1
2001-07-15 02:00:00+00:00,3.5,1.6,5.8,386.0,146.8,3
2001-07-15 03:00:00+00:00,3.2,2.0,6.6,376.0,146.8,4
2001-07-15 04:00:00+00:00,3.2,0.8,7.2,374.0,146.8,3
2001-07-15 05:00:00+00:00,3.7,-0.6,6.9,380.0,146.8,3
2001-07-15 06:00:00+00:00,3.4,-0.2,6.5,396.0,146.8,6
2001-07-15 07:00:00+00:00,5.6,-3.1,6.1,396.0,146.8,7
2001-07-15 08:00:00+00:00,5.6,-3.8,8.4,381.0,146.8,6
2001-07-15 09:00:00+00:00,4.0,-1.3,10.2,384.0,146.8,6
2001-07-15 10:00:00+00:00,3.7,-1.0,11.6,385.0,146.8,10
2001-07-15 11:00:00+00:00,7.2,-1.9,12.4,388.0,146.8,9
2001-07-15 12:00:00+00:00,7.2,-1.7,14.5,396.0,146.8,11
2001-07-15 13:00:00+00:00,9.1,4.3,10.8,406.0,146.8,12
2001-07-15 14:00:00+00:00,7.3,-4.0,8.4,423.0,146.8,12
2001-07-15 15:00:00+00:00,11.3,-8.5,7.1,437.0,146.8,4
2001-07-15 16:00:00+00:00,9.9,-6.8,7.8,440.0,146.8,-8
2001-07-15 17:00:00+00:00,7.2,-3.9,8.9,440.0,146.8,-17
2001-07-15 18:00:00+00:00,6.0,0.4,8.5,434.0,146.8,-16
2001-07-15 19:00:00+00:00,8.2,-4.3,7.8,422.0,146.8,-15
2001-07-15 20:00:00+00:00,6.9,-0.9,8.4,424.0,146.8,-18
2001-07-15 21:00:00+00:00,8.6,-2.0,8.8,420.0,146.8,-19
2001-07-15 22:00:00+00:00,8.7,0.6,7.9,417.0,146.8,-13
2001-07-15 23:00:00+00:00,8.5,1.6,8.2,419.0,146.8,-6
2001-07-16 00:00:00+00:00,8.5,-1.3,8.7,412.0,154.7,-5
2001-07-16 01:00:00+00:00,8.5,-3.5,8.4,411.0,154.7,-11
2001-07-16 02:00:00+00:00,8.0,-3.7,8.3,407.0,154.7,-13
2001-07-16 03:00:00+00:00,7.8,-0.8,7.7,412.0,154.7,-16
2001-07-16 04:00:00+00:00,8.1,-3.2,8.8,396.0,154.7,-10
2001-07-16 05:00:00+00:00,8.3,-1.6,8.5,394.0,154.7,0
2001-07-16 06:00:00+00:00,9.7,-2.8,8.2,395.0,154.7,-1
2001-07-16 07:00:00+00:00,10.2,-2.6,7.0,397.0,154.7,-3
2001-07-16 08:00:00+00:00,10.6,-0.4,6.6,400.0,154.7,-2
2001-07-16 09:00:00+00:00,11.3,-4.6,8.2,399.0,154.7,1
2001-07-16 10:00:00+00:00,10.5,-2.1,7.4,406.0,154.7,-1
2001-07-16 11:00:00+00:00,10.0,2.9,8.8,416.0,154.7,1
2001-07-16 12:00:00+00:00,9.5,-0.7,12.1,426.0,154.7,10
2001-07-16 13:00:00+00:00,10.8,-3.2,11.7,421.0,154.7,10
2001-07-16 14:00:00+00:00,12.4,-5.8,7.9,426.0,154.7,7
2001-07-16 15:00:00+00:00,13.1,-3.5,6.3,447.0,154.7,1
2001-07-16 16:00:00+00:00,12.0,4.8,5.6,487.0,154.7,3
2001-07-16 17:00:00+00:00,11.7,3.7,6.2,485.0,154.7,8
2001-07-16 18:00:00+00:00,9.8,-1.1,7.4,469.0,154.7,9
2001-07-16 19:00:00+00:00,9.8,2.6,10.0,453.0,154.7,7
2001-07-16 20:00:00+00:00,10.6,3.0,6.6,471.0,154.7,5
2001-07-16 21:00:00+00:00,13.5,-4.2,3.9,492.0,154.7,-4
2001-07-16 22:00:00+00:00,13.2,-4.8,3.6,503.0,154.7,-5
2001-07-16 23:00:00+00:00,13.0,-2.7,3.1,525.0,154.7,-12
2001-07-17 00:00:00+00:00,12.5,1.9,2.6,529.0,150.4,-16
2001-07-17 01:00:00+00:00,12.3,-6.5,2.8,562.0,150.4,-15
2001-07-17 02:00:00+00:00,10.4,-2.9,2.9,551.0,150.4,-18
2001-07-17 03:00:00+00:00,9.9,1.0,2.9,555.0,150.4,-19
2001-07-17 04:00:00+00:00,11.2,-0.3,2.9,538.0,150.4,-18
2001-07-17 05:00:00+00:00,10.0,2.5,3.7,538.0,150.4,-18
2001-07-17 06:00:00+00:00,8.6,2.6,3.8,550.0,150.4,-12
2001-07-17 07:00:00+00:00,9.1,1.5,3.0,529.0,150.4,-11
2001-07-17 08:00:00+00:00,9.4,-1.5,3.1,540.0,150.4,-12
2001-07-17 09:00:00+00:00,6.9,-0.6,2.8,566.0,150.4,-9
2001-07-17 10:00:00+00:00,6.5,3.9,2.8,590.0,150.4,-9
2001-07-17 11:00:00+00:00,7.5,3.8,2.6,588.0,150.4,-7
2001-07-17 12:00:00+00:00,6.8,-2.6,2.1,584.0,150.4,-9
2001-07-17 13:00:00+00:00,6.1,-1.3,1.5,624.0,150.4,-13
2001-07-17 14:00:00+00:00,6.6,-1.0,1.3,644.0,150.4,-14
2001-07-17 15:00:00+00:00,6.1,1.2,1.3,649.0,150.4,-17
2001-07-17 16:00:00+00:00,6.2,0.7,1.2,613.0,150.4,-14
2001-07-17 17:00:00+00:00,5.6,0.4,1.2,643.0,150.4,-12
2001-07-17 18:00:00+00:00,6.2,3.6,1.2,630.0,150.4,-9
2001-07-17 19:00:00+00:00,6.3,0.7,1.2,612.0,150.4,-10
2001-07-17 20:00:00+00:00,6.3,2.4,1.2,625.0,150.4,-10
2001-07-17 21:00:00+00:00,6.0,1.8,1.1,642.0,150.4,-12
2001-07-17 22:00:00+00:00,5.7,2.1,1.2,652.0,150.4,-12
2001-07-17 23:00:00+00:00,5.2,0.5,1.1,650.0,150.4,-12
2001-07-18 00:00:00+00:00,4.8,1.4,0.9,648.0,147.7,-14
2001-07-18 01:00:00+00:00,5.4,0.3,1.0,622.0,147.7,-13
2001-07-18 02:00:00+00:00,5.5,0.3,1.0,615.0,147.7,-7
2001-07-18 03:00:00+00:00,4.9,1.6,1.0,655.0,147.7,-4
2001-07-18 04:00:00+00:00,4.7,0.9,1.0,664.0,147.7,-5
2001-07-18 05:00:00+00:00,4.6,-1.1,1.0,637.0,147.7,-9
2001-07-18 06:00:00+00:00,4.7,1.5,1.1,636.0,147.7,-9
2001-07-18 07:00:00+00:00,4.8,-1.4,1.0,644.0,147.7,-8
2001-07-18 08:00:00+00:00,5.3,0.4,1.2,621.0,147.7,-6
2001-07-18 09:00:00+00:00,4.9,0.4,1.2,658.0,147.7,-3
2001-07-18 10:00:00+00:00,4.9,0.6,1.3,606.0,147.7,-4
2001-07-18 11:00:00+00:00,4.3,0.9,1.2,633.0,147.7,-6
2001-07-18 12:00:00+00:00,3.8,1.0,1.1,613.0,147.7,-8
2001-07-18 13:00:00+00:00,3.4,-1.1,1.0,614.0,147.7,-8
2001-07-18 14:00:00+00:00,4.5,-0.9,1.2,613.0,147.7,-11
2001-07-18 15:00:00+00:00,4.0,-0.5,1.2,599.0,147.7,-12
2001-07-18 16:00:00+00:00,4.3,1.3,1.3,587.0,147.7,-10
2001-07-18 17:00:00+00:00,4.7,1.1,1.2,610.0,147.7,-6
2001-07-18 18:00:00+00:00,4.9,1.7,1.2,575.0,147.7,-4
2001-07-18 19:00:00+00:00,5.1,2.4,1.4,585.0,147.7,-3
2001-07-18 20:00:00+00:00,5.2,2.2,1.3,579.0,147.7,1
2001-07-18 21:00:00+00:00,4.2,0.8,1.3,628.0,147.7,4
2001-07-18 22:00:00+00:00,3.6,0.4,1.3,624.0,147.7,5
2001-07-18 23:00:00+00:00,3.1,0.5,1.3,606.0,147.7,2
2001-07-19 00:00:00+00:00,4.3,1.6,1.3,635.0,146.9,-1
2001-07-19 01:00:00+00:00,3.9,2.3,1.3,623.0,146.9,1
2001-07-19 02:00:00+00:00,4.5,1.6,1.3,629.0,146.9,4
2001-07-19 03:00:00+00:00,4.2,2.2,1.4,620.0,146.9,3
2001-07-19 04:00:00+00:00,3.8,1.0,1.3,614.0,146.9,1
2001-07-19 05:00:00+00:00,4.3,0.8,1.2,648.0,146.9,2
2001-07-19 06:00:00+00:00,4.3,-0.6,1.2,617.0,146.9,4
2001-07-19 07:00:00+00:00,4.1,0.3,1.3,613.0,146.9,2
2001-07-19 08:00:00+00:00,4.4,-1.2,1.3,584.0,146.9,2
2001-07-19 09:00:00+00:00,3.9,1.4,1.3,582.0,146.9,2
2001-07-19 10:00:00+00:00,4.7,0.5,1.5,579.0,146.9,4
2001-07-19 11:00:00+00:00,4.3,-2.2,1.3,604.0,146.9,1
2001-07-19 12:00:00+00:00,3.9,0.2,1.4,616.0,146.9,-3
2001-07-19 13:00:00+00:00,4.1,-0.8,1.4,613.0,146.9,-4
2001-07-19 14:00:00+00:00,4.0,-0.3,1.4,622.0,146.9,-2
2001-07-19 15:00:00+00:00,3.5,1.2,1.3,583.0,146.9,-4
2001-07-19 16:00:00+00:00,4.1,-1.6,1.3,587.0,146.9,-4
2001-07-19 17:00:00+00:00,4.4,0.6,1.5,605.0,146.9,-5
2001-07-19 18:00:00+00:00,3.7,1.1,1.5,591.0,146.9,-3
2001-07-19 19:00:00+00:00,4.1,0.8,1.5,612.0,146.9,-1
2001-07-19 20:00:00+00:00,3.8,0.8,1.4,593.0,146.9,-3
2001-07-19 21:00:00+00:00,4.2,1.1,1.5,579.0,146.9,1
2001-07-19 22:00:00+00:00,3.7,1.1,1.4,592.0,146.9,-2
2001-07-19 23:00:00+00:00,4.1,-0.5,1.3,578.0,146.9,-1
2001-07-20 00:00:00+00:00,4.0,-0.4,1.4,541.0,147.2,-1
2001-07-20 01:00:00+00:00,3.8,0.2,1.5,545.0,147.2,0
2001-07-20 02:00:00+00:00,3.7,-1.3,1.5,545.0,147.2,3
2001-07-20 03:00:00+00:00,4.3,-0.3,1.5,528.0,147.2,2
2001-07-20 04:00:00+00:00,4.7,0.5,1.6,524.0,147.2,1
2001-07-20 05:00:00+00:00,4.6,-0.6,1.4,522.0,147.2,0
2001-07-20 06:00:00+00:00,4.3,-0.8,1.5,511.0,147.2,-1
2001-07-20 07:00:00+00:00,4.2,-0.7,1.5,512.0,147.2,1
2001-07-20 08:00:00+00:00,4.3,-1.0,1.5,498.0,147.2,0
2001-07-20 09:00:00+00:00,4.6,-1.5,1.4,480.0,147.2,-3
2001-07-20 10:00:00+00:00,3.8,-2.2,1.9,475.0,147.2,-1
2001-07-20 11:00:00+00:00,4.2,-1.3,2.3,484.0,147.2,-1
2001-07-20 12:00:00+00:00,4.6,-1.5,2.3,464.0,147.2,-2
2001-07-20 13:00:00+00:00,5.3,-0.2,2.2,449.0,147.2,0
2001-07-20 14:00:00+00:00,5.2,-1.3,2.6,466.0,147.2,3
2001-07-20 15:00:00+00:00,5.1,0.4,2.5,461.0,147.2,3
2001-07-20 16:00:00+00:00,5.3,0.2,2.5,445.0,147.2,2
2001-07-20 17:00:00+00:00,5.2,1.5,2.3,433.0,147.2,2
2001-07-20 18:00:00+00:00,5.1,0.4,2.4,436.0,147.2,1
